Repo,underdirectory,function,status,variables
640,5,swap,runs,"[('unsigned int *', 'in'), ('unsigned int *', 'in_pos'), ('unsigned int *', 'out'), ('unsigned int *', 'out_pos'), ('unsigned int', 'n')]"
640,6,pre_sort,runs,"[('unsigned int *', 'in'), ('unsigned int *', 'in_pos'), ('unsigned int *', 'out'), ('unsigned int *', 'out_pos'), ('unsigned int', 'n'), ('unsigned int', 'nBins'), ('unsigned int', 'mask'), ('unsigned int', 'current_bits'), ('unsigned int *', 'd_hist')]"
6401,26,GRUPrepare,runs,"[('unsigned int *', 'finished'), ('const int', 'round')]"
6407,26,square_matrix_kernel,runs,"[('int32_t', 'num_rows'), ('int32_t', 'num_cols'), ('const float *', 'feats'), ('int32_t', 'ldf'), ('float *', 'feats_sq'), ('int32_t', 'lds')]"
6407,29,update_linear_and_quadratic_terms_kernel,runs,"[('int32_t', 'n'), ('float', 'old_num_frames'), ('float', 'prior_offset'), ('float *', 'cur_tot_weight'), ('int32_t', 'max_count'), ('float *', 'quadratic'), ('float *', 'linear')]"
6407,30,apply_lifter_and_floor_energy,runs,"[('int', 'num_frames'), ('int', 'num_cols'), ('float', 'cepstral_lifter'), ('bool', 'use_energy'), ('float', 'energy_floor'), ('float *', 'log_energy'), ('float *', 'lifter_coeffs'), ('float *', 'features'), ('int32_t', 'ldf')]"
6407,31,power_spectrum_kernel,runs,"[('int', 'row_length'), ('float *', 'A_in'), ('int32_t', 'ldi'), ('float *', 'A_out'), ('int32_t', 'ldo'), ('bool', 'use_power')]"
6408,186,downscale,runs,"[('float *', 'gradInput_data'), ('const float *', 'gradOutput_data'), ('long', 'no_elements'), ('int', 'scale_factor'), ('int', 'd1'), ('int', 'd2'), ('int', 'd3')]"
6408,327,AccuracyDivideKernel,runs,"[('const int', 'N'), ('float *', 'accuracy')]"
642,0,batcherBitonicMergesort64,runs,"[('float *', 'd_out'), ('const float *', 'd_in')]"
642,1,reduce,runs,"[('unsigned int *', 'd_out_shared'), ('const unsigned int *', 'd_in')]"
642,3,smooth,runs,"[('float *', 'v_new'), ('const float *', 'v')]"
642,6,normalize_cdf,runs,"[('unsigned int *', 'd_input_cdf'), ('float *', 'd_output_cdf'), ('int', 'n')]"
642,7,tonemap,runs,"[('float *', 'd_x'), ('float *', 'd_y'), ('float *', 'd_log_Y'), ('float *', 'd_cdf_norm'), ('float *', 'd_r_new'), ('float *', 'd_g_new'), ('float *', 'd_b_new'), ('float', 'min_log_Y'), ('float', 'max_log_Y'), ('float', 'log_Y_range'), ('int', 'num_bins'), ('int', 'num_pixels_y'), ('int', 'num_pixels_x')]"
642,11,lumHistExclusiveScan_kernel,runs,"[('unsigned int *', 'd_out'), ('unsigned int *', 'd_in'), ('int', 'numItems')]"
642,16,incSumScan_kernel,runs,"[('unsigned int *', 'd_outVals'), ('unsigned int *', 'd_inVals'), ('size_t', 'numVals')]"
642,17,incSumScanB1_kernel,runs,"[('unsigned int *', 'd_outVals'), ('unsigned int *', 'd_inVals'), ('size_t', 'numVals'), ('unsigned int *', 'd_blockOffset'), ('unsigned int', 'valOffset')]"
642,18,incSumScanB2_kernel,runs,"[('unsigned int *', 'd_outVals'), ('unsigned int *', 'd_inVals'), ('size_t', 'numVals'), ('unsigned int *', 'd_blockOffset')]"
642,19,arraySet_kernel,runs,"[('unsigned int *', 'd_vals'), ('unsigned int', 'value'), ('size_t', 'num_vals')]"
642,20,getPredicate_kernel,runs,"[('unsigned int *', 'd_inVal'), ('unsigned int *', 'd_predVal'), ('unsigned int', 'numElems'), ('unsigned int', 'bitMask')]"
642,22,swapVals_kernel,runs,"[('unsigned int *', 'd_newArray'), ('unsigned int *', 'd_oldArray'), ('unsigned int', 'numElems')]"
642,23,reverseSort_kernel,runs,"[('unsigned int *', 'd_newArray'), ('unsigned int *', 'd_oldArray'), ('unsigned int', 'numElems')]"
642,25,remove_redness_from_coordinates,runs,"[('const unsigned int *', 'd_coordinates'), ('unsigned char *', 'd_r'), ('unsigned char *', 'd_b'), ('unsigned char *', 'd_g'), ('unsigned char *', 'd_r_output'), ('int', 'num_coordinates'), ('int', 'num_pixels_y'), ('int', 'num_pixels_x'), ('int', 'template_half_height'), ('int', 'template_half_width')]"
642,36,global_reduce_kernel,runs,"[('float *', 'd_out'), ('float *', 'd_in')]"
642,37,shmem_reduce_kernel,runs,"[('float *', 'd_out'), ('const float *', 'd_in')]"
642,38,naive_histo,runs,"[('int *', 'd_bins'), ('const int *', 'd_in'), ('const int', 'BIN_COUNT')]"
642,39,simple_histo,runs,"[('int *', 'd_bins'), ('const int *', 'd_in'), ('const int', 'BIN_COUNT')]"
642,40,hello,runs,[]
642,44,hello,runs,[]
6420,0,pic,runs,"[('float *', 'sum'), ('int', 'nbin'), ('float', 'step'), ('int', 'nthreads'), ('int', 'nblocks')]"
6420,1,blur,runs,"[('unsigned char *', 'pixels'), ('int', 'rows'), ('int', 'cols'), ('int', 'channels'), ('int', 'kernel'), ('int', 'numThreads')]"
6422,0,check_collisions,runs,"[('float', 'x1_robot'), ('float', 'y1_robot'), ('float', 'x2_robot'), ('float', 'y2_robot'), ('float *', 'x1_obs'), ('float *', 'y1_obs'), ('float *', 'x2_obs'), ('float *', 'y2_obs'), ('bool *', 'collisions'), ('int *', 'indexes')]"
6425,0,gauss_elimination_cuda,runs,"[('float *', 'a_d'), ('float *', 'b_d'), ('int', 'size')]"
6425,1,gauss_elimination_cuda_new,runs,"[('float *', 'a_d'), ('float *', 'b_d'), ('int', 'size')]"
6426,6,confidenceTransformKernel,runs,"[('const int', 'width'), ('const int', 'height'), ('const float', 'threshold'), ('const float', 'gamma'), ('const float', 'clampedValue'), ('const float *', 'inputConfidence'), ('float *', 'outputConfidence')]"
6426,12,filterKernel,runs,"[('unsigned char *', 'data'), ('unsigned', 'width'), ('unsigned', 'height'), ('unsigned', 'hStride'), ('unsigned', 'vStride'), ('bool', 'wrapAround')]"
6426,18,horizOrKernel,runs,"[('const uint32_t __restrict__ *', 'contrib'), ('uint32_t __restrict__ *', 'rowHasImage'), ('unsigned', 'panoWidth'), ('unsigned', 'panoHeight')]"
6426,20,resetArrayKernel,runs,"[('cudaSurfaceObject_t', 'dst'), ('size_t', 'width'), ('size_t', 'height')]"
6426,53,unpackSourceKernelRGBA,runs,"[('uint32_t *', 'dst'), ('unsigned', 'pitch'), ('const cudaSurfaceObject_t', 'src'), ('unsigned', 'width'), ('unsigned', 'height')]"
6426,56,unpackSourceKernelF32C1,runs,"[('float *', 'dst'), ('unsigned', 'pitch'), ('const cudaSurfaceObject_t', 'src'), ('unsigned', 'width'), ('unsigned', 'height')]"
6426,57,unpackSourceKernelGrayscale16,runs,"[('uint16_t *', 'dst'), ('unsigned', 'pitch'), ('const cudaSurfaceObject_t', 'src'), ('unsigned', 'width'), ('unsigned', 'height')]"
6426,96,reduce6,runs,"[('const float *', 'g_idata'), ('float *', 'g_odata'), ('float *', 'g_omask'), ('unsigned int', 'n')]"
6426,105,onBothBufferOperatorKernel,runs,"[('const int', 'warpWidth'), ('const int', 'input0OffsetX'), ('const int', 'input0OffsetY'), ('const int', 'input0Width'), ('const int', 'input0Height'), ('const uint32_t *', 'input0Buffer'), ('const int', 'input1OffsetX'), ('const int', 'input1OffsetY'), ('const int', 'input1Width'), ('const int', 'input1Height'), ('const uint32_t *', 'input1Buffer'), ('const int', 'outputOffsetX'), ('const int', 'outputOffsetY'), ('const int', 'outputWidth'), ('const int', 'outputHeight'), ('uint32_t *', 'outputMask')]"
6427,0,sqr_norm_kernel,runs,"[('const float *', 'in'), ('float *', 'block_res'), ('int', 'total')]"
6427,1,sqr_mag_kernel,runs,"[('const float *', 'data'), ('float *', 'result'), ('int', 'total')]"
6427,2,conj_kernel,runs,"[('const float *', 'data'), ('float *', 'result'), ('int', 'total')]"
6427,3,sum_channels,runs,"[('float *', 'dest'), ('const float *', 'src'), ('uint', 'channels'), ('uint', 'num_channel_elem')]"
6427,4,same_num_channels_mul_kernel,runs,"[('const float *', 'data_l'), ('const float *', 'data_r'), ('float *', 'result'), ('int', 'total')]"
6427,5,same_num_channels_div_kernel,runs,"[('const float *', 'data_l'), ('const float *', 'data_r'), ('float *', 'result'), ('unsigned', 'total')]"
6427,6,same_num_channels_add_kernel,runs,"[('const float *', 'data_l'), ('const float *', 'data_r'), ('float *', 'result'), ('int', 'total')]"
6427,7,constant_mul_kernel,runs,"[('const float *', 'data_l'), ('float', 'constant'), ('float *', 'result'), ('int', 'total')]"
6427,8,constant_add_kernel,runs,"[('const float *', 'data_l'), ('float', 'constant'), ('float *', 'result'), ('int', 'total')]"
6427,9,one_channel_mul_kernel,runs,"[('const float *', 'data_l'), ('const float *', 'data_r'), ('float *', 'result'), ('int', 'channel_total'), ('int', 'total')]"
6430,0,cuda_hello,runs,[]
6438,174,downscale,runs,"[('float *', 'gradInput_data'), ('const float *', 'gradOutput_data'), ('long', 'no_elements'), ('int', 'scale_factor'), ('int', 'd1'), ('int', 'd2'), ('int', 'd3')]"
6438,234,kTile,runs,"[('const float *', 'src'), ('float *', 'tgt'), ('const uint', 'srcWidth'), ('const uint', 'srcHeight'), ('const uint', 'tgtWidth'), ('const uint', 'tgtHeight')]"
6438,235,kDotProduct_r,runs,"[('float *', 'a'), ('float *', 'b'), ('float *', 'target'), ('const uint', 'numElements')]"
6438,236,kSetupCurand,runs,"[('curandState *', 'state'), ('unsigned long long', 'seed')]"
6438,241,kLogregCost,runs,"[('float *', 'probs'), ('float *', 'labels'), ('float *', 'maxProbs'), ('float *', 'labelLogProbs'), ('float *', 'correctProbs'), ('const int', 'numCases'), ('const int', 'numOut')]"
6438,352,softmax_gradient_kernel,runs,"[('const int', 'dim'), ('const float *', 'Y'), ('const float *', 'dY'), ('float *', 'dX')]"
6438,357,AccuracyDivideKernel,runs,"[('const int', 'N'), ('float *', 'accuracy')]"
6445,0,square_array,runs,"[('float *', 'a'), ('int', 'N')]"
6447,2,vecAdd,runs,"[('float *', 'C'), ('float *', 'A'), ('float *', 'B'), ('int', 'n')]"
6447,3,vecAdd,runs,"[('float *', 'C'), ('float *', 'A'), ('float *', 'B'), ('int', 'n')]"
6447,4,stencil2DKernel,runs,"[('double *', 'temperature'), ('double *', 'new_temperature'), ('int', 'block_x'), ('int', 'block_y'), ('int', 'thread_size')]"
6447,6,initKernel,runs,"[('double *', 'temperature'), ('int', 'block_size')]"
6447,7,leftBoundaryKernel,runs,"[('double *', 'temperature'), ('int', 'block_size')]"
6447,8,rightBoundaryKernel,runs,"[('double *', 'temperature'), ('int', 'block_size')]"
6447,9,topBoundaryKernel,runs,"[('double *', 'temperature'), ('int', 'block_size')]"
6447,10,bottomBoundaryKernel,runs,"[('double *', 'temperature'), ('int', 'block_size')]"
6447,11,leftPackingKernel,runs,"[('double *', 'temperature'), ('double *', 'ghost'), ('int', 'block_size')]"
6447,12,rightPackingKernel,runs,"[('double *', 'temperature'), ('double *', 'ghost'), ('int', 'block_size')]"
6447,13,leftUnpackingKernel,runs,"[('double *', 'temperature'), ('double *', 'ghost'), ('int', 'block_size')]"
6447,14,rightUnpackingKernel,runs,"[('double *', 'temperature'), ('double *', 'ghost'), ('int', 'block_size')]"
6447,15,jacobiKernel,runs,"[('double *', 'temperature'), ('double *', 'new_temperature'), ('int', 'block_size')]"
6447,16,initKernel,runs,"[('double *', 'data'), ('int', 'count'), ('double', 'val')]"
6447,17,initKernel,runs,"[('double *', 'data'), ('int', 'count'), ('double', 'val')]"
6447,18,helloKernel,runs,[]
6447,20,initKernel,runs,"[('double *', 'data'), ('int', 'count'), ('double', 'val')]"
6448,1,matrixMultiplicationKernel,runs,"[('float *', 'A'), ('float *', 'B'), ('float *', 'C'), ('int', 'N')]"
6457,0,simple_add,runs,"[('float *', 'a'), ('float *', 'b'), ('int', 'n')]"
6457,4,reduction,runs,"[('int *', 'input'), ('int *', 'output')]"
6457,5,bigstencil,runs,"[('int *', 'in'), ('int *', 'out')]"
6457,8,null_kernel,runs,[]
6457,10,matrix_multiply_kernel,runs,"[('double *', 'matrix'), ('double *', 'vector_in'), ('double *', 'vector_out'), ('long', 'dim_mn')]"
6459,2,setup_state,runs,"[('curandState *', 'state'), ('unsigned long long', 'seed')]"
6459,20,NormalizeOutput,runs,"[('const int', 'num_elements'), ('const int *', 'original'), ('int64_t *', 'to_normalize'), ('int64_t', 'batch_index'), ('int64_t', 'class_index')]"
6462,90,scaleVector,runs,"[('float *', 'd_res'), ('const float *', 'd_src'), ('float', 'scale'), ('const int', 'len')]"
6462,103,ForwardWarpKernel_PSF2x2,runs,"[('const float *', 'u'), ('const float *', 'v'), ('const float *', 'src'), ('const int', 'w'), ('const int', 'h'), ('const int', 'flow_stride'), ('const int', 'image_stride'), ('const float', 'time_scale'), ('float *', 'normalization_factor'), ('float *', 'dst')]"
6462,104,ForwardWarpKernel_PSF1x1,runs,"[('const float *', 'u'), ('const float *', 'v'), ('const float *', 'src'), ('const int', 'w'), ('const int', 'h'), ('const int', 'flow_stride'), ('const int', 'image_stride'), ('const float', 'time_scale'), ('float *', 'dst')]"
6462,105,NormalizeKernel,runs,"[('const float *', 'normalization_factor'), ('int', 'w'), ('int', 'h'), ('int', 's'), ('float *', 'image')]"
6462,106,MemsetKernel,runs,"[('const float', 'value'), ('int', 'w'), ('int', 'h'), ('float *', 'image')]"
6468,0,kernel,runs,[]
6468,1,kernel,runs,[]
6468,2,kernel,runs,[]
6468,3,kernel,runs,[]
6478,0,errorsKernel,runs,"[('float *', 'points'), ('float *', 'individs'), ('float *', 'errors'), ('int', 'powCount'), ('int', 'sizePoint')]"
6481,90,scaleVector,runs,"[('float *', 'd_res'), ('const float *', 'd_src'), ('float', 'scale'), ('const int', 'len')]"
6481,103,ForwardWarpKernel_PSF2x2,runs,"[('const float *', 'u'), ('const float *', 'v'), ('const float *', 'src'), ('const int', 'w'), ('const int', 'h'), ('const int', 'flow_stride'), ('const int', 'image_stride'), ('const float', 'time_scale'), ('float *', 'normalization_factor'), ('float *', 'dst')]"
6481,104,ForwardWarpKernel_PSF1x1,runs,"[('const float *', 'u'), ('const float *', 'v'), ('const float *', 'src'), ('const int', 'w'), ('const int', 'h'), ('const int', 'flow_stride'), ('const int', 'image_stride'), ('const float', 'time_scale'), ('float *', 'dst')]"
6481,105,NormalizeKernel,runs,"[('const float *', 'normalization_factor'), ('int', 'w'), ('int', 'h'), ('int', 's'), ('float *', 'image')]"
6481,106,MemsetKernel,runs,"[('const float', 'value'), ('int', 'w'), ('int', 'h'), ('float *', 'image')]"
649,1,initialize_rho,runs,"[('float *', 'rho'), ('int', 'size_c'), ('int', 'nc')]"
649,2,meshgrid_create,runs,"[('float *', 'xx'), ('float *', 'yy'), ('int', 'w'), ('int', 'h'), ('float', 'K02'), ('float', 'K12')]"
649,3,third_and_fourth_normal_component,runs,"[('float *', 'z'), ('float *', 'xx'), ('float *', 'yy'), ('float *', 'zx'), ('float *', 'zy'), ('int', 'npix'), ('float *', 'N3')]"
649,4,norm_components,runs,"[('float *', 'N'), ('int', 'npix'), ('float *', 'norm')]"
649,5,normalize_N,runs,"[('float *', 'N'), ('float *', 'norm'), ('int', 'npix_per_component')]"
649,6,A_for_lightning_estimation,runs,"[('float *', 'rho'), ('float *', 'N'), ('int', 'npix'), ('float *', 'A')]"
649,7,fill_A_expansion,runs,"[('float *', 'A'), ('int *', 'rowind'), ('int *', 'colind'), ('float *', 'val'), ('int', 'npix'), ('int', 'nimages')]"
649,8,fill_AT_expansion,runs,"[('float *', 'A'), ('int *', 'rowind'), ('int *', 'colind'), ('float *', 'val'), ('int', 'npix'), ('int', 'nimages')]"
649,9,compute_B_for_depth,runs,"[('float *', 'B'), ('float *', 'rho'), ('float *', 'Ns'), ('int', 'npix'), ('int', 'nchannels'), ('int', 'nimages')]"
649,10,calculate_A_ch_1_2,runs,"[('float *', 'rho'), ('float *', 'dz'), ('float *', 's_a'), ('float *', 'xx_or_yy'), ('float *', 's_b'), ('float', 'K'), ('int', 'npix'), ('int', 'nchannels'), ('int', 'nimages'), ('float *', 'A_ch')]"
649,11,calculate_A_ch_3,runs,"[('float *', 'rho'), ('float *', 'dz'), ('float *', 's_a'), ('int', 'npix'), ('int', 'nchannels'), ('int', 'nimages'), ('float *', 'A_ch')]"
649,12,add_constant,runs,"[('int *', 'arr'), ('int', 'k'), ('int', 'arr_size')]"
649,13,squared_difference,runs,"[('float *', 'x'), ('float *', 'y'), ('int', 'len')]"
6493,6,saveTheWhalesXX,runs,"[('const int', 'd0'), ('const int', 'd1'), ('const int', 'i2'), ('float *', 'xxx'), ('const int', 'd3'), ('const int', 'd4'), ('const float *', 'xx')]"
6493,7,saveTheWhalesX,runs,"[('const int', 'd0'), ('const int', 'd1'), ('const int', 'i0'), ('const int', 'i2'), ('float *', 'xxx'), ('const int', 'd3'), ('const float *', 'x')]"
6493,8,constantArray,runs,"[('const int', 'n'), ('const float', 'c'), ('float *', 'a')]"
6493,9,sliceArray,runs,"[('const int', 'n'), ('const int', 'indx'), ('const float *', 'ss'), ('float *', 'zz')]"
6493,10,sliceIntArray,runs,"[('const int', 'n'), ('const int', 'indx'), ('const int *', 'ss'), ('int *', 'zz')]"
6493,11,insertArray,runs,"[('const int', 'n'), ('const int', 'indx'), ('const float *', 'ss'), ('float *', 'zz')]"
6493,12,initializeAtRandom,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float', 'dlt'), ('const float *', 'x0'), ('const float *', 'stn'), ('float *', 'xx')]"
6493,13,returnStatistic,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'xx'), ('float *', 's')]"
6493,14,setWalkersAtLast,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'lst'), ('float *', 'xx')]"
6493,15,setStatisticAtLast,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'lst'), ('float *', 'stt')]"
6493,16,setChiAtLast,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'lst'), ('float *', 'stt')]"
6493,17,setDistanceAtLast,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'lst'), ('float *', 'didi')]"
6493,18,setPriorAtLast,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'lst'), ('float *', 'prr')]"
6493,21,chainFunction,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const int', 'nst'), ('const int', 'ipr'), ('const float *', 'smpls'), ('float *', 'chnFnctn')]"
6493,22,normArray,runs,"[('const int', 'n'), ('float *', 'a')]"
6493,23,scaleArray,runs,"[('const int', 'n'), ('const float', 'c'), ('float *', 'a')]"
6493,24,powWalkers,runs,"[('const int', 'n'), ('const float', 'c'), ('const float *', 'a'), ('float *', 'd')]"
6493,25,scaleWalkers,runs,"[('const int', 'n'), ('const float', 'c'), ('const float *', 'a'), ('float *', 'd')]"
6493,26,shiftWalkers,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'xx'), ('const float *', 'x'), ('float *', 'yy')]"
6493,27,addWalkers,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'xx0'), ('const float *', 'xxW'), ('float *', 'xx1')]"
6493,28,returnQ,runs,"[('const int', 'dim'), ('const int', 'n'), ('const float *', 's1'), ('const float *', 's0'), ('const float *', 'zr'), ('float *', 'q')]"
6493,29,returnQ1,runs,"[('const int', 'dim'), ('const int', 'n'), ('const float *', 'p1'), ('const float *', 'p0'), ('const float *', 's1'), ('const float *', 's0'), ('const float *', 'zr'), ('float *', 'q')]"
6493,30,returnQM,runs,"[('const int', 'dim'), ('const int', 'n'), ('const float *', 's1'), ('const float *', 's0'), ('float *', 'q')]"
6493,31,updateWalkers,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'xx1'), ('const float *', 'q'), ('const float *', 'r'), ('float *', 'xx0')]"
6493,32,updateStatistic,runs,"[('const int', 'nwl'), ('const float *', 'stt1'), ('const float *', 'q'), ('const float *', 'r'), ('float *', 'stt0')]"
6493,33,mapRandomNumbers,runs,"[('const int', 'nwl'), ('const int', 'ist'), ('const int', 'isb'), ('const float *', 'r'), ('float *', 'zr'), ('int *', 'kr'), ('float *', 'ru'), ('int *', 'kex')]"
6493,34,mapKex,runs,"[('const int', 'nwl'), ('const float *', 'r'), ('int *', 'kex')]"
6493,35,TestpermuteWalkers,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const int *', 'kr'), ('const float *', 'xxC'), ('float *', 'xxCP')]"
6493,36,permuteWalkers,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const int *', 'kr'), ('const float *', 'xxC'), ('float *', 'xxCP')]"
6493,37,substractWalkers,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'xx0'), ('const float *', 'xxCP'), ('float *', 'xx1')]"
6493,38,scale2DArray,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const float *', 'zr'), ('const float *', 'xx'), ('float *', 'xx1')]"
6493,39,metropolisPoposal2,runs,"[('const int', 'dim'), ('const int', 'nwl'), ('const int', 'isb'), ('const float *', 'xx'), ('const float *', 'rr'), ('float *', 'xx1')]"
6493,40,chooseLaw,runs,"[('const int', 'nwl'), ('const int *', 'kex'), ('const float *', 'didi11'), ('const float *', 'didi12'), ('const float *', 'didi13'), ('float *', 'didi1')]"
6493,46,chooseSample,runs,"[('const int', 'nDB'), ('const int', 'si'), ('const float *', 'EE'), ('float *', 'EBV')]"
